reservation_id,listing_id,listing_name,total_revenue,billable_amount,rental_amount,bedrooms,owner_stay,booked_at,lead_time,checkin_date,stay_length,adr,guests,status,currency,is_managed_account_valid
118901558,3960373,Luster Leaf 104,372.00,772.59,372.00,3,No,2026-01-11T21:26:57+00:00,68,2026-03-20,4,93.00,0,accepted,USD,Yes
118902153,3960350,Coconut Grove #204,1606.00,1771.12,1606.00,6,No,2026-01-11T18:38:33+00:00,112,2026-05-03,4,401.50,0,accepted,USD,Yes
118901420,3960379,Madison Drive 4BR Beach House,1373.00,1506.63,1373.00,4,No,2026-01-10T21:39:41+00:00,135,2026-05-25,4,343.25,0,accepted,USD,Yes
118903112,3960327,Anderson Ocean Club,1826.00,1826.00,1826.00,3,No,2026-01-10T20:48:06+00:00,84,2026-04-04,4,456.50,0,accepted,USD,Yes
118902289,3960346,Brigadune 14a,2725.00,3259.37,2725.00,3,No,2026-01-10T16:55:30+00:00,147,2026-06-06,7,389.29,0,accepted,USD,Yes
118903155,3960326,A Place at the beach 3L 5001,1210.00,1573.78,1210.00,2,No,2026-01-10T15:16:21+00:00,169,2026-06-28,7,172.86,0,accepted,USD,Yes
118902739,3960336,Barefoot #731 Willow Bend,454.00,822.14,454.00,3,No,2026-01-10T13:55:46+00:00,62,2026-03-13,8,56.75,0,accepted,USD,Yes
118901421,3960379,Madison Drive 4BR Beach House,4348.00,4348.00,4348.00,4,No,2026-01-10T06:28:00+00:00,169,2026-06-28,7,621.14,0,accepted,USD,Yes
118901560,3960373,Luster Leaf 104,2106.00,2106.00,2106.00,3,No,2026-01-09T19:48:04+00:00,169,2026-06-27,10,210.60,0,accepted,USD,Yes
118901621,3960366,Hillside Beach House,1607.00,1666.34,1607.00,3,No,2026-01-09T02:46:38+00:00,2,2026-01-11,32,50.22,0,accepted,USD,Yes
118902154,3960350,Coconut Grove #204,0.00,0.00,0.00,6,No,2026-01-09T00:44:21+00:00,143,2026-06-01,5,0.00,0,canceled,USD,Yes
118902871,3960332,Barefoot #1532 Willow Bend,3017.00,3319.80,3017.00,2,No,2026-01-08T16:59:16+00:00,0,2026-01-08,82,36.79,0,accepted,USD,Yes
118901561,3960373,Luster Leaf 104,1379.00,1860.56,1379.00,3,No,2026-01-08T16:30:26+00:00,191,2026-07-18,7,197.00,0,accepted,USD,Yes
118902291,3960346,Brigadune 14a,3345.00,3345.00,3345.00,3,No,2026-01-08T15:48:59+00:00,205,2026-08-01,7,477.86,0,accepted,USD,Yes
118902983,3960328,Barefoot #1222 Havens,699.00,814.58,699.00,2,No,2026-01-08T02:55:56+00:00,9,2026-01-17,12,58.25,0,accepted,USD,Yes
118903235,3960325,A Place at the Beach #3G,657.00,779.09,657.00,2,No,2026-01-07T21:13:43+00:00,103,2026-04-20,5,131.40,0,accepted,USD,Yes
118903236,3960325,A Place at the Beach #3G,0.00,0.00,0.00,2,No,2026-01-07T17:20:36+00:00,103,2026-04-20,5,0.00,0,canceled,USD,Yes
118901562,3960373,Luster Leaf 104,0.00,0.00,0.00,3,No,2026-01-07T00:50:12+00:00,59,2026-03-07,8,0.00,0,canceled,USD,Yes
118901657,3960364,Grande Cayman Resort #1253,570.00,760.50,570.00,3,No,2026-01-07T00:00:48+00:00,53,2026-03-01,6,95.00,0,accepted,USD,Yes
118901622,3960355,Covewind 1535,293.00,556.01,293.00,4,No,2026-01-06T23:31:33+00:00,37,2026-02-12,5,58.60,0,accepted,USD,Yes
118901658,3960364,Grande Cayman Resort #1253,365.00,587.27,365.00,3,No,2026-01-06T20:13:48+00:00,39,2026-02-14,3,121.67,0,accepted,USD,Yes
118903465,3960323,A Place at the Beach #123,1083.00,1139.06,1083.00,2,No,2026-01-06T20:00:03+00:00,144,2026-05-30,7,154.71,0,accepted,USD,Yes
118901563,3960373,Luster Leaf 104,0.00,0.00,0.00,3,No,2026-01-06T04:07:52+00:00,105,2026-04-21,9,0.00,0,canceled,USD,Yes
118902637,3960338,Beach Club II 4E,6001.00,6793.14,6001.00,4,No,2026-01-05T17:28:45+00:00,159,2026-06-13,7,857.29,0,accepted,USD,Yes
118901374,3960381,MB Resort 4216,0.00,0.00,0.00,2,No,2026-01-05T13:41:10+00:00,154,2026-06-08,5,0.00,0,canceled,USD,Yes
118900724,3960391,Palms Resort #902,605.00,790.07,605.00,3,No,2026-01-04T22:29:32+00:00,258,2026-09-19,4,151.25,0,accepted,USD,Yes
118901623,3960366,Hillside Beach House,300.00,561.92,300.00,3,No,2026-01-04T22:19:41+00:00,0,2026-01-04,6,50.00,0,accepted,USD,Yes
118901564,3960373,Luster Leaf 104,539.00,763.88,539.00,3,No,2026-01-04T19:42:50+00:00,155,2026-06-08,4,134.75,0,accepted,USD,Yes
118900725,3960391,Palms Resort #902,160.00,414.05,160.00,3,No,2026-01-03T22:35:12+00:00,2,2026-01-05,4,40.00,0,accepted,USD,Yes
118900726,3960391,Palms Resort #902,406.00,621.92,406.00,3,No,2026-01-03T21:26:06+00:00,34,2026-02-06,5,81.20,0,accepted,USD,Yes
118901624,3960366,Hillside Beach House,3265.00,3265.00,3265.00,3,No,2026-01-03T05:13:42+00:00,168,2026-06-20,7,466.43,0,accepted,USD,Yes
118903113,3960327,Anderson Ocean Club,2726.00,2726.00,2726.00,3,No,2026-01-03T00:57:49+00:00,85,2026-03-29,6,454.33,0,accepted,USD,Yes
118900104,3960403,Spinaker #703,842.00,1181.07,842.00,2,No,2026-01-02T03:23:46+00:00,113,2026-04-25,7,120.29,0,accepted,USD,Yes
118900106,3960403,Spinaker #703,1236.00,1268.34,1236.00,2,No,2026-01-01T23:19:58+00:00,170,2026-06-20,5,247.20,0,accepted,USD,Yes
118902066,3960358,Cypress Bay #101,324.00,497.70,324.00,2,No,2026-01-01T15:40:54+00:00,9,2026-01-10,9,36.00,0,accepted,USD,Yes
118901612,3960369,Holiday Pavilion #210,652.80,758.64,652.80,1,No,2026-01-01T06:13:30+00:00,4,2026-01-05,31,21.06,0,accepted,USD,Yes
118902140,3960353,Covewind 1522,1622.40,1679.35,1622.40,4,No,2026-01-01T04:46:07+00:00,9,2026-01-10,26,62.40,0,accepted,USD,Yes
